CDS,RType,SName,DName,CName,Enroll12,NumTstTakr,AvgScrEng,AvgScrRead,AvgScrMath,AvgScrSci,NumGE21,PctGE21,Year
24657550000000,D,N/A,Los Banos Unified,Merced,794,52,18,20,20,19,22,42.31,2019-20
24657890000000,D,N/A,Merced Union High,Merced,2639,228,19,21,19,20,82,35.96,2019-20
24736190000000,D,N/A,Gustine Unified,Merced,148,2,*,*,*,*,*,*,2019-20
24753170000000,D,N/A,Dos Palos Oro Loma Joint Unified,Merced,161,4,*,*,*,*,*,*,2019-20
24753660000000,D,N/A,Delhi Unified,Merced,164,57,17,19,17,18,10,17.54,2019-20
25735850000000,D,N/A,Modoc Joint Unified,Modoc,51,23,14,16,16,17,2,8.70,2019-20
25735930000000,D,N/A,Tulelake Basin Joint Unified,Modoc,27,14,*,*,*,*,*,*,2019-20
26102640000000,D,N/A,Mono County Office of Education,Mono,307,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
26736680000000,D,N/A,Eastern Sierra Unified,Mono,21,2,*,*,*,*,*,*,2019-20
26736920000000,D,N/A,Mammoth Unified,Mono,82,10,*,*,*,*,*,*,2019-20
27102720000000,D,N/A,Monterey County Office of Education,Monterey,177,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
27659870000000,D,N/A,Carmel Unified,Monterey,221,107,27,27,25,25,95,88.79,2019-20
27660680000000,D,N/A,South Monterey County Joint Union High,Monterey,626,116,16,17,16,16,16,13.79,2019-20
27660920000000,D,N/A,Monterey Peninsula Unified,Monterey,844,42,22,23,22,21,26,61.90,2019-20
27661340000000,D,N/A,Pacific Grove Unified,Monterey,146,31,27,27,26,25,27,87.10,2019-20
27661590000000,D,N/A,Salinas Union High,Monterey,2783,401,19,20,20,20,154,38.40,2019-20
27738250000000,D,N/A,North Monterey County Unified,Monterey,330,39,16,18,17,17,9,23.08,2019-20
27751500000000,D,N/A,Big Sur Unified,Monterey,0,1,*,*,*,*,*,*,2019-20
27754400000000,D,N/A,Soledad Unified,Monterey,384,14,*,*,*,*,*,*,2019-20
27754730000000,D,N/A,Gonzales Unified,Monterey,196,51,16,17,16,17,7,13.73,2019-20
28102800000000,D,N/A,Napa County Office of Education,Napa,28,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
28662410000000,D,N/A,Calistoga Joint Unified,Napa,55,20,15,16,17,16,2,10.00,2019-20
28662660000000,D,N/A,Napa Valley Unified,Napa,1530,137,22,23,23,23,86,62.77,2019-20
28662900000000,D,N/A,Saint Helena Unified,Napa,117,4,*,*,*,*,*,*,2019-20
29102980000000,D,N/A,Nevada County Office of Education,Nevada,628,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
29663570000000,D,N/A,Nevada Joint Union High,Nevada,714,50,26,27,26,26,41,82.00,2019-20
30103060000000,D,N/A,Orange County Department of Education,Orange,663,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
30664310000000,D,N/A,Anaheim Union High,Orange,5270,348,23,24,23,23,229,65.80,2019-20
30664490000000,D,N/A,Brea-Olinda Unified,Orange,450,79,24,24,25,25,57,72.15,2019-20
30664640000000,D,N/A,Capistrano Unified,Orange,4799,1350,26,26,25,25,1115,82.59,2019-20
30665140000000,D,N/A,Fullerton Joint Union High,Orange,3462,381,27,27,27,26,314,82.41,2019-20
30665220000000,D,N/A,Garden Grove Unified,Orange,3479,409,20,21,21,21,203,49.63,2019-20
30665480000000,D,N/A,Huntington Beach Union High,Orange,4111,467,25,25,25,25,363,77.73,2019-20
30665550000000,D,N/A,Laguna Beach Unified,Orange,259,148,29,28,27,27,139,93.92,2019-20
30665970000000,D,N/A,Newport-Mesa Unified,Orange,1740,613,26,26,25,25,492,80.26,2019-20
30666210000000,D,N/A,Orange Unified,Orange,2152,181,26,26,24,25,151,83.43,2019-20
30666470000000,D,N/A,Placentia-Yorba Linda Unified,Orange,2172,320,26,26,26,25,263,82.19,2019-20
30666700000000,D,N/A,Santa Ana Unified,Orange,4240,1099,18,19,19,19,365,33.21,2019-20
30736350000000,D,N/A,Saddleback Valley Unified,Orange,2344,391,25,26,25,25,317,81.07,2019-20
30736430000000,D,N/A,Tustin Unified,Orange,1981,455,25,25,25,24,322,70.77,2019-20
30736500000000,D,N/A,Irvine Unified,Orange,2687,729,29,29,29,28,686,94.10,2019-20
30739240000000,D,N/A,Los Alamitos Unified,Orange,752,262,26,27,25,25,215,82.06,2019-20
30768930000000,D,N/A,SBE - Magnolia Science Academy Santa Ana,Orange,26,3,*,*,*,*,*,*,2019-20
31103140000000,D,N/A,Placer County Office of Education,Placer,43,1,*,*,*,*,*,*,2019-20
31668940000000,D,N/A,Placer Union High,Placer,974,147,24,25,24,24,114,77.55,2019-20
31669280000000,D,N/A,Roseville Joint Union High,Placer,2637,506,24,26,24,24,388,76.68,2019-20
31669440000000,D,N/A,Tahoe-Truckee Unified,Placer,315,65,24,25,24,24,57,87.69,2019-20
31669510000000,D,N/A,Western Placer Unified,Placer,856,61,22,24,21,23,39,63.93,2019-20
31750850000000,D,N/A,Rocklin Unified,Placer,1247,259,25,26,25,25,216,83.40,2019-20
32669690000000,D,N/A,Plumas Unified,Plumas,154,11,*,*,*,*,*,*,2019-20
33103300000000,D,N/A,Riverside County Office of Education,Riverside,821,1,*,*,*,*,*,*,2019-20
33669770000000,D,N/A,Alvord Unified,Riverside,1423,61,22,23,22,22,37,60.66,2019-20
33669850000000,D,N/A,Banning Unified,Riverside,323,48,16,18,18,18,12,25.00,2019-20
33669930000000,D,N/A,Beaumont Unified,Riverside,758,17,23,24,23,23,10,58.82,2019-20
33670330000000,D,N/A,Corona-Norco Unified,Riverside,4429,558,21,22,21,22,303,54.30,2019-20
33670580000000,D,N/A,Desert Sands Unified,Riverside,2328,127,21,23,21,21,71,55.91,2019-20
33670820000000,D,N/A,Hemet Unified,Riverside,1848,128,19,20,19,20,47,36.72,2019-20
33670900000000,D,N/A,Jurupa Unified,Riverside,1480,194,18,20,19,19,60,30.93,2019-20
33671160000000,D,N/A,Menifee Union Elementary,Riverside,111,13,*,*,*,*,*,*,2019-20
33671240000000,D,N/A,Moreno Valley Unified,Riverside,2333,349,17,18,18,18,84,24.07,2019-20
33671570000000,D,N/A,Nuview Union,Riverside,140,83,20,20,20,20,30,36.14,2019-20
33671730000000,D,N/A,Palm Springs Unified,Riverside,1842,209,18,20,19,19,77,36.84,2019-20
33671810000000,D,N/A,Palo Verde Unified,Riverside,269,29,18,18,18,18,11,37.93,2019-20
33672070000000,D,N/A,Perris Union High,Riverside,2218,296,17,18,18,18,72,24.32,2019-20
33672150000000,D,N/A,Riverside Unified,Riverside,3319,539,20,21,21,20,248,46.01,2019-20
33672490000000,D,N/A,San Jacinto Unified,Riverside,851,16,19,21,20,20,6,37.50,2019-20
33736760000000,D,N/A,Coachella Valley Unified,Riverside,1318,288,16,18,18,17,49,17.01,2019-20
33751760000000,D,N/A,Lake Elsinore Unified,Riverside,1606,156,20,22,21,21,78,50.00,2019-20
33751920000000,D,N/A,Temecula Valley Unified,Riverside,2502,548,23,24,23,23,388,70.80,2019-20
33752000000000,D,N/A,Murrieta Valley Unified,Riverside,2120,347,22,24,22,22,216,62.25,2019-20
33752420000000,D,N/A,Val Verde Unified,Riverside,1739,34,18,18,18,19,9,26.47,2019-20
34103480000000,D,N/A,Sacramento County Office of Education,Sacramento,232,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
34673140000000,D,N/A,Elk Grove Unified,Sacramento,5307,795,23,24,24,23,536,67.42,2019-20
34673220000000,D,N/A,Elverta Joint Elementary,Sacramento,20,1,*,*,*,*,*,*,2019-20
34673300000000,D,N/A,Folsom-Cordova Unified,Sacramento,1688,313,25,25,25,24,219,69.97,2019-20
34673550000000,D,N/A,Galt Joint Union High,Sacramento,518,44,21,22,20,20,22,50.00,2019-20
34674130000000,D,N/A,River Delta Joint Unified,Sacramento,169,19,17,19,19,18,6,31.58,2019-20
34674210000000,D,N/A,Robla Elementary,Sacramento,20,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
34674390000000,D,N/A,Sacramento City Unified,Sacramento,3219,395,20,21,20,21,180,45.57,2019-20
34674470000000,D,N/A,San Juan Unified,Sacramento,4598,436,24,25,24,24,308,70.64,2019-20
34739730000000,D,N/A,Center Joint Unified,Sacramento,316,16,20,24,22,22,8,50.00,2019-20
34752830000000,D,N/A,Natomas Unified,Sacramento,1250,126,22,23,21,22,74,58.73,2019-20
34765050000000,D,N/A,Twin Rivers Unified,Sacramento,2363,95,19,21,19,20,34,35.79,2019-20
35675380000000,D,N/A,San Benito High,San Benito,765,121,20,20,20,21,54,44.63,2019-20
35752590000000,D,N/A,Aromas - San Juan Unified,San Benito,76,10,*,*,*,*,*,*,2019-20
36103630000000,D,N/A,San Bernardino County Office of Education,San Bernardino,615,7,*,*,*,*,*,*,2019-20
36675870000000,D,N/A,Adelanto Elementary,San Bernardino,17,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
36676110000000,D,N/A,Barstow Unified,San Bernardino,370,22,17,18,19,19,8,36.36,2019-20
36676370000000,D,N/A,Bear Valley Unified,San Bernardino,188,4,*,*,*,*,*,*,2019-20
36676520000000,D,N/A,Chaffey Joint Union High,San Bernardino,5973,655,21,22,22,21,350,53.44,2019-20
36676780000000,D,N/A,Chino Valley Unified,San Bernardino,2337,200,25,25,24,24,144,72.00,2019-20
36676860000000,D,N/A,Colton Joint Unified,San Bernardino,1576,73,17,20,19,18,17,23.29,2019-20
36677100000000,D,N/A,Fontana Unified,San Bernardino,2962,307,19,19,19,19,96,31.27,2019-20
36677360000000,D,N/A,Helendale Elementary,San Bernardino,261,1,*,*,*,*,*,*,2019-20
36677770000000,D,N/A,Morongo Unified,San Bernardino,553,14,*,*,*,*,*,*,2019-20
36678010000000,D,N/A,Needles Unified,San Bernardino,63,6,*,*,*,*,*,*,2019-20
36678270000000,D,N/A,Oro Grande,San Bernardino,824,3,*,*,*,*,*,*,2019-20
36678430000000,D,N/A,Redlands Unified,San Bernardino,1734,166,23,23,23,23,106,63.86,2019-20
36678500000000,D,N/A,Rialto Unified,San Bernardino,2046,157,17,18,19,18,53,33.76,2019-20
36678680000000,D,N/A,Rim of the World Unified,San Bernardino,251,18,23,24,21,23,13,72.22,2019-20
36678760000000,D,N/A,San Bernardino City Unified,San Bernardino,3590,394,17,18,18,18,99,25.13,2019-20
36678920000000,D,N/A,Trona Joint Unified,San Bernardino,21,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
36679340000000,D,N/A,Victor Valley Union High,San Bernardino,2063,212,19,20,19,20,76,35.85,2019-20
36679590000000,D,N/A,Yucaipa-Calimesa Joint Unified,San Bernardino,735,34,22,24,23,22,21,61.76,2019-20
36738900000000,D,N/A,Silver Valley Unified,San Bernardino,105,3,*,*,*,*,*,*,2019-20
36739570000000,D,N/A,Snowline Joint Unified,San Bernardino,544,37,21,23,22,22,24,64.86,2019-20
36750440000000,D,N/A,Hesperia Unified,San Bernardino,1923,182,19,20,20,20,73,40.11,2019-20
36750510000000,D,N/A,Lucerne Valley Unified,San Bernardino,501,7,*,*,*,*,*,*,2019-20
36750690000000,D,N/A,Upland Unified,San Bernardino,912,100,23,23,22,21,62,62.00,2019-20
36750770000000,D,N/A,Apple Valley Unified,San Bernardino,1014,65,23,24,21,23,40,61.54,2019-20
37103710000000,D,N/A,San Diego County Office of Education,San Diego,348,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
37679830000000,D,N/A,Borrego Springs Unified,San Diego,309,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
37680230000000,D,N/A,Chula Vista Elementary,San Diego,252,4,*,*,*,*,*,*,2019-20
37680310000000,D,N/A,Coronado Unified,San Diego,289,115,25,26,25,25,90,78.26,2019-20
37680490000000,D,N/A,Dehesa Elementary,San Diego,394,32,24,25,21,22,22,68.75,2019-20
37681060000000,D,N/A,Escondido Union High,San Diego,2436,449,20,22,20,21,206,45.88,2019-20
37681220000000,D,N/A,Fallbrook Union High,San Diego,554,44,24,25,24,23,33,75.00,2019-20
37681300000000,D,N/A,Grossmont Union High,San Diego,5396,756,22,23,23,22,476,62.96,2019-20
37681550000000,D,N/A,Jamul-Dulzura Union Elementary,San Diego,12,1,*,*,*,*,*,*,2019-20
37681630000000,D,N/A,Julian Union Elementary,San Diego,72,1,*,*,*,*,*,*,2019-20
37681710000000,D,N/A,Julian Union High,San Diego,22,2,*,*,*,*,*,*,2019-20
37681890000000,D,N/A,Lakeside Union Elementary,San Diego,51,12,*,*,*,*,*,*,2019-20
37682130000000,D,N/A,Mountain Empire Unified,San Diego,369,9,*,*,*,*,*,*,2019-20
37682960000000,D,N/A,Poway Unified,San Diego,2988,849,27,28,27,26,750,88.34,2019-20
37683040000000,D,N/A,Ramona City Unified,San Diego,474,75,23,24,22,23,55,73.33,2019-20
37683380000000,D,N/A,San Diego Unified,San Diego,9075,1733,22,23,22,22,974,56.20,2019-20
37683460000000,D,N/A,San Dieguito Union High,San Diego,2215,1001,28,28,27,27,884,88.31,2019-20
37684030000000,D,N/A,Spencer Valley Elementary,San Diego,308,5,*,*,*,*,*,*,2019-20
37684110000000,D,N/A,Sweetwater Union High,San Diego,7629,811,20,21,21,21,395,48.71,2019-20
37684520000000,D,N/A,Vista Unified,San Diego,2324,138,23,24,23,23,97,70.29,2019-20
37735510000000,D,N/A,Carlsbad Unified,San Diego,919,221,26,27,26,26,191,86.43,2019-20
37735690000000,D,N/A,Oceanside Unified,San Diego,1560,155,20,23,21,21,86,55.48,2019-20
37737910000000,D,N/A,San Marcos Unified,San Diego,1626,447,22,23,22,22,265,59.28,2019-20
37754160000000,D,N/A,Warner Unified,San Diego,231,3,*,*,*,*,*,*,2019-20
37756140000000,D,N/A,Valley Center-Pauma Unified,San Diego,296,31,22,23,21,21,17,54.84,2019-20
37764710000000,D,N/A,SBC - High Tech High,San Diego,211,42,23,25,22,22,29,69.05,2019-20
37768510000000,D,N/A,Bonsall Unified,San Diego,76,11,*,*,*,*,*,*,2019-20
37770320000000,D,N/A,SBE - Audeo Charter II,San Diego,39,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
37770990000000,D,N/A,SBE - Grossmont Secondary,San Diego,70,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
37771070000000,D,N/A,SBE - Sweetwater Secondary,San Diego,60,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
38103890000000,D,N/A,San Francisco County Office of Education,San Francisco,81,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
38684780000000,D,N/A,San Francisco Unified,San Francisco,4428,924,21,22,22,22,494,53.46,2019-20
39103970000000,D,N/A,San Joaquin County Office of Education,San Joaquin,1399,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
39685020000000,D,N/A,Escalon Unified,San Joaquin,196,17,21,22,22,21,10,58.82,2019-20
39685690000000,D,N/A,Lincoln Unified,San Joaquin,786,61,23,24,23,24,44,72.13,2019-20
39685770000000,D,N/A,Linden Unified,San Joaquin,166,27,20,22,20,21,12,44.44,2019-20
39685850000000,D,N/A,Lodi Unified,San Joaquin,2543,419,21,22,22,21,231,55.13,2019-20
39685930000000,D,N/A,Manteca Unified,San Joaquin,1929,83,21,23,21,21,47,56.63,2019-20
39686270000000,D,N/A,New Jerusalem Elementary,San Joaquin,657,10,*,*,*,*,*,*,2019-20
39686500000000,D,N/A,Ripon Unified,San Joaquin,470,27,22,24,22,22,18,66.67,2019-20
39686760000000,D,N/A,Stockton Unified,San Joaquin,2760,199,19,20,20,19,82,41.21,2019-20
39754990000000,D,N/A,Tracy Joint Unified,San Joaquin,1643,191,22,23,22,22,108,56.54,2019-20
39767600000000,D,N/A,Lammersville Joint Unified,San Joaquin,340,66,26,26,25,25,61,92.42,2019-20
40104050000000,D,N/A,San Luis Obispo County Office of Education,San Luis Obispo,180,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
40687000000000,D,N/A,Atascadero Unified,San Luis Obispo,384,34,23,24,23,23,24,70.59,2019-20
40687590000000,D,N/A,Lucia Mar Unified,San Luis Obispo,838,150,22,23,22,22,87,58.00,2019-20
40688090000000,D,N/A,San Luis Coastal Unified,San Luis Obispo,583,157,25,26,25,25,125,79.62,2019-20
40688330000000,D,N/A,Shandon Joint Unified,San Luis Obispo,21,2,*,*,*,*,*,*,2019-20
40688410000000,D,N/A,Templeton Unified,San Luis Obispo,228,48,26,26,24,25,40,83.33,2019-20
40754570000000,D,N/A,Paso Robles Joint Unified,San Luis Obispo,583,52,24,25,24,24,41,78.85,2019-20
40754650000000,D,N/A,Coast Unified,San Luis Obispo,49,6,*,*,*,*,*,*,2019-20
41104130000000,D,N/A,San Mateo County Office of Education,San Mateo,90,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
41688900000000,D,N/A,Cabrillo Unified,San Mateo,290,63,25,26,24,24,45,71.43,2019-20
41689160000000,D,N/A,Jefferson Elementary,San Mateo,137,13,*,*,*,*,*,*,2019-20
41689240000000,D,N/A,Jefferson Union High,San Mateo,1229,88,25,26,25,24,73,82.95,2019-20
41689400000000,D,N/A,La Honda-Pescadero Unified,San Mateo,21,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
41689990000000,D,N/A,Ravenswood City Elementary,San Mateo,0,2,*,*,*,*,*,*,2019-20
41690470000000,D,N/A,San Mateo Union High,San Mateo,2542,424,27,27,26,26,362,85.38,2019-20
41690620000000,D,N/A,Sequoia Union High,San Mateo,2518,432,25,26,25,25,328,75.93,2019-20
41690700000000,D,N/A,South San Francisco Unified,San Mateo,663,19,20,22,21,21,10,52.63,2019-20
42104210000000,D,N/A,Santa Barbara County Office of Education,Santa Barbara,26,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
42691120000000,D,N/A,Blochman Union Elementary,Santa Barbara,78,3,*,*,*,*,*,*,2019-20
42691460000000,D,N/A,Carpinteria Unified,Santa Barbara,168,11,*,*,*,*,*,*,2019-20
42692290000000,D,N/A,Lompoc Unified,Santa Barbara,632,52,22,24,22,23,36,69.23,2019-20
42692600000000,D,N/A,Orcutt Union Elementary,Santa Barbara,128,25,24,24,24,23,22,88.00,2019-20
42693100000000,D,N/A,Santa Maria Joint Union High,Santa Barbara,1993,286,18,19,20,19,107,37.41,2019-20
42693280000000,D,N/A,Santa Ynez Valley Union High,Santa Barbara,218,29,24,25,23,24,22,75.86,2019-20
42750100000000,D,N/A,Cuyama Joint Unified,Santa Barbara,15,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
42767860000000,D,N/A,Santa Barbara Unified,Santa Barbara,1631,279,24,25,24,24,194,69.53,2019-20
42771980000000,D,N/A,SBE - Olive Grove Charter - Orcutt/Santa Maria,Santa Barbara,88,1,*,*,*,*,*,*,2019-20
42772060000000,D,N/A,SBE - Olive Grove Charter - Lompoc,Santa Barbara,41,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
42772140000000,D,N/A,SBE - Olive Grove Charter - Buellton,Santa Barbara,17,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
42772220000000,D,N/A,SBE - Olive Grove Charter - Santa Barbara,Santa Barbara,68,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
43104390000000,D,N/A,Santa Clara County Office of Education,Santa Clara,894,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
43694010000000,D,N/A,Campbell Union High,Santa Clara,1992,352,27,27,26,26,287,81.53,2019-20
43694270000000,D,N/A,East Side Union High,Santa Clara,6739,712,22,23,23,22,414,58.15,2019-20
43694680000000,D,N/A,Fremont Union High,Santa Clara,2763,775,31,30,31,30,738,95.23,2019-20
43694840000000,D,N/A,Gilroy Unified,Santa Clara,922,91,22,24,23,22,58,63.74,2019-20
43695340000000,D,N/A,Los Gatos-Saratoga Union High,Santa Clara,892,323,30,30,29,29,302,93.50,2019-20
43695830000000,D,N/A,Morgan Hill Unified,Santa Clara,678,119,25,26,25,24,100,84.03,2019-20
43696090000000,D,N/A,Mountain View-Los Altos Union High,Santa Clara,1106,304,29,30,28,28,277,91.12,2019-20
43696410000000,D,N/A,Palo Alto Unified,Santa Clara,1024,413,29,29,28,28,343,83.05,2019-20
43696660000000,D,N/A,San Jose Unified,Santa Clara,2661,365,27,27,26,26,286,78.36,2019-20
43696740000000,D,N/A,Santa Clara Unified,Santa Clara,1154,205,24,25,24,23,138,67.32,2019-20
43733870000000,D,N/A,Milpitas Unified,Santa Clara,842,64,28,29,30,28,60,93.75,2019-20
44104470000000,D,N/A,Santa Cruz County Office of Education,Santa Cruz,508,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
44697990000000,D,N/A,Pajaro Valley Unified,Santa Cruz,1331,241,19,21,20,20,99,41.08,2019-20
44698070000000,D,N/A,San Lorenzo Valley Unified,Santa Cruz,318,23,28,30,26,27,23,100.00,2019-20
44698230000000,D,N/A,Santa Cruz City High,Santa Cruz,837,141,23,24,23,23,97,68.79,2019-20
44754320000000,D,N/A,Scotts Valley Unified,Santa Cruz,230,53,25,26,24,25,45,84.91,2019-20
45104540000000,D,N/A,Shasta County Office of Education,Shasta,86,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
45698560000000,D,N/A,Anderson Union High,Shasta,402,23,24,25,24,25,20,86.96,2019-20
45699890000000,D,N/A,Fall River Joint Unified,Shasta,76,11,*,*,*,*,*,*,2019-20
45701100000000,D,N/A,Redding Elementary,Shasta,19,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
45701360000000,D,N/A,Shasta Union High,Shasta,1273,96,25,26,25,25,83,86.46,2019-20
45701690000000,D,N/A,Whitmore Union Elementary,Shasta,83,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
45752670000000,D,N/A,Gateway Unified,Shasta,161,3,*,*,*,*,*,*,2019-20
46701770000000,D,N/A,Sierra-Plumas Joint Unified,Sierra,36,4,*,*,*,*,*,*,2019-20
47104700000000,D,N/A,Siskiyou County Office of Education,Siskiyou,83,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
47702500000000,D,N/A,Dunsmuir Joint Union High,Siskiyou,17,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
47704660000000,D,N/A,Siskiyou Union High,Siskiyou,105,22,20,22,19,20,11,50.00,2019-20
47705160000000,D,N/A,Yreka Union High,Siskiyou,141,30,19,20,19,20,13,43.33,2019-20
47736840000000,D,N/A,Butte Valley Unified,Siskiyou,18,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
47764550000000,D,N/A,Scott Valley Unified,Siskiyou,55,17,20,23,21,21,10,58.82,2019-20
48104880000000,D,N/A,Solano County Office of Education,Solano,147,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
48705240000000,D,N/A,Benicia Unified,Solano,437,73,26,26,26,26,61,83.56,2019-20
48705320000000,D,N/A,Dixon Unified,Solano,302,81,20,21,21,20,36,44.44,2019-20
48705400000000,D,N/A,Fairfield-Suisun Unified,Solano,1512,80,23,24,22,22,47,58.75,2019-20
48705650000000,D,N/A,Travis Unified,Solano,422,27,23,24,23,23,19,70.37,2019-20
48705730000000,D,N/A,Vacaville Unified,Solano,1021,95,23,23,23,22,68,71.58,2019-20
48705810000000,D,N/A,Vallejo City Unified,Solano,1032,103,18,19,18,19,28,27.18,2019-20
49104960000000,D,N/A,Sonoma County Office of Education,Sonoma,174,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
49706070000000,D,N/A,West Sonoma County Union High,Sonoma,439,37,25,25,23,24,29,78.38,2019-20
49706560000000,D,N/A,Cloverdale Unified,Sonoma,106,11,*,*,*,*,*,*,2019-20
49707220000000,D,N/A,Guerneville Elementary,Sonoma,24,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
49707300000000,D,N/A,Harmony Union Elementary,Sonoma,55,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
49707970000000,D,N/A,Liberty Elementary,Sonoma,90,1,*,*,*,*,*,*,2019-20
49708390000000,D,N/A,Oak Grove Union Elementary,Sonoma,93,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
49708620000000,D,N/A,Petaluma Joint Union High,Sonoma,812,92,25,26,24,25,74,80.43,2019-20
49708700000000,D,N/A,Piner-Olivet Union Elementary,Sonoma,15,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
49709040000000,D,N/A,Roseland,Sonoma,156,92,17,19,18,18,25,27.17,2019-20
49709200000000,D,N/A,Santa Rosa High,Sonoma,2033,242,25,25,25,24,191,78.93,2019-20
49709530000000,D,N/A,Sonoma Valley Unified,Sonoma,320,42,22,24,22,23,25,59.52,2019-20
49709610000000,D,N/A,Twin Hills Union Elementary,Sonoma,25,1,*,*,*,*,*,*,2019-20
49738820000000,D,N/A,Cotati-Rohnert Park Unified,Sonoma,540,61,24,25,23,23,42,68.85,2019-20
49753580000000,D,N/A,Windsor Unified,Sonoma,476,96,24,24,22,23,64,66.67,2019-20
49753900000000,D,N/A,Healdsburg Unified,Sonoma,128,22,23,26,22,22,16,72.73,2019-20
50105040000000,D,N/A,Stanislaus County Office of Education,Stanislaus,976,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
50710430000000,D,N/A,Ceres Unified,Stanislaus,1100,25,20,21,21,20,12,48.00,2019-20
50710680000000,D,N/A,Denair Unified,Stanislaus,149,2,*,*,*,*,*,*,2019-20
50710920000000,D,N/A,Hart-Ransom Union Elementary,Stanislaus,22,1,*,*,*,*,*,*,2019-20
50711340000000,D,N/A,Keyes Union,Stanislaus,21,0,N/A,N/A,N/A,N/A,N/A,N/A,2019-20
50711670000000,D,N/A,Modesto City Elementary,Stanislaus,18,1,*,*,*,*,*,*,2019-20
